"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","43","Estimate - de jure","Final figure, complete","2019","814776","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","44","Estimate - de jure","Final figure, complete","2019","840465","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","45","Estimate - de jure","Final figure, complete","2019","877197","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","45 - 49","Estimate - de jure","Final figure, complete","2019","4541513","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","46","Estimate - de jure","Final figure, complete","2019","910388","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","47","Estimate - de jure","Final figure, complete","2019","914017","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","48","Estimate - de jure","Final figure, complete","2019","914361","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","49","Estimate - de jure","Final figure, complete","2019","925550","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","50","Estimate - de jure","Final figure, complete","2019","931852","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","50 - 54","Estimate - de jure","Final figure, complete","2019","4671514","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","51","Estimate - de jure","Final figure, complete","2019","937313","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","52","Estimate - de jure","Final figure, complete","2019","940124","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","53","Estimate - de jure","Final figure, complete","2019","938637","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","54","Estimate - de jure","Final figure, complete","2019","923588","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","55","Estimate - de jure","Final figure, complete","2019","903015","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","55 - 59","Estimate - de jure","Final figure, complete","2019","4240050","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","56","Estimate - de jure","Final figure, complete","2019","877263","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","57","Estimate - de jure","Final figure, complete","2019","844235","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","58","Estimate - de jure","Final figure, complete","2019","817095","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","59","Estimate - de jure","Final figure, complete","2019","798442","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","60","Estimate - de jure","Final figure, complete","2019","774049","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","60 - 64","Estimate - de jure","Final figure, complete","2019","3637148","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","61","Estimate - de jure","Final figure, complete","2019","745109","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","62","Estimate - de jure","Final figure, complete","2019","717040","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","63","Estimate - de jure","Final figure, complete","2019","702986","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","64","Estimate - de jure","Final figure, complete","2019","697964","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","65","Estimate - de jure","Final figure, complete","2019","681496","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","65 - 69","Estimate - de jure","Final figure, complete","2019","3438188","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","66","Estimate - de jure","Final figure, complete","2019","671931","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","67","Estimate - de jure","Final figure, complete","2019","678611","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","68","Estimate - de jure","Final figure, complete","2019","691186","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","69","Estimate - de jure","Final figure, complete","2019","714964","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","70","Estimate - de jure","Final figure, complete","2019","759835","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","70 - 74","Estimate - de jure","Final figure, complete","2019","3182572","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","71","Estimate - de jure","Final figure, complete","2019","695538","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","72","Estimate - de jure","Final figure, complete","2019","593498","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","73","Estimate - de jure","Final figure, complete","2019","579303","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","74","Estimate - de jure","Final figure, complete","2019","554398","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","75","Estimate - de jure","Final figure, complete","2019","502282","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","75 - 79","Estimate - de jure","Final figure, complete","2019","2210116","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","76","Estimate - de jure","Final figure, complete","2019","446735","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","77","Estimate - de jure","Final figure, complete","2019","426008","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","78","Estimate - de jure","Final figure, complete","2019","424992","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","79","Estimate - de jure","Final figure, complete","2019","410099","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","80","Estimate - de jure","Final figure, complete","2019","386720","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","80 - 84","Estimate - de jure","Final figure, complete","2019","1657805","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","81","Estimate - de jure","Final figure, complete","2019","359691","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","82","Estimate - de jure","Final figure, complete","2019","333081","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","83","Estimate - de jure","Final figure, complete","2019","303355","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","84","Estimate - de jure","Final figure, complete","2019","274958","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","85","Estimate - de jure","Final figure, complete","2019","253461","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","85 - 89","Estimate - de jure","Final figure, complete","2019","1021503","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","86","Estimate - de jure","Final figure, complete","2019","232125","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","87","Estimate - de jure","Final figure, complete","2019","206654","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","88","Estimate - de jure","Final figure, complete","2019","178698","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","89","Estimate - de jure","Final figure, complete","2019","150565","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","90","Estimate - de jure","Final figure, complete","2019","127124","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","90 - 94","Estimate - de jure","Final figure, complete","2019","446840","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","91","Estimate - de jure","Final figure, complete","2019","106500","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","92","Estimate - de jure","Final figure, complete","2019","87132","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","93","Estimate - de jure","Final figure, complete","2019","70219","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","94","Estimate - de jure","Final figure, complete","2019","55865","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","95","Estimate - de jure","Final figure, complete","2019","43875","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","95 - 99","Estimate - de jure","Final figure, complete","2019","120574","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","96","Estimate - de jure","Final figure, complete","2019","33235","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","97","Estimate - de jure","Final figure, complete","2019","22628","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","98","Estimate - de jure","Final figure, complete","2019","12940","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","99","Estimate - de jure","Final figure, complete","2019","7896","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Both Sexes","100 +","Estimate - de jure","Final figure, complete","2019","14469","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","Total","Estimate - de jure","Final figure, complete","2019","32709956","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","0","Estimate - de jure","Final figure, complete","2019","393790","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","0 - 4","Estimate - de jure","Final figure, complete","2019","2024378","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","1","Estimate - de jure","Final figure, complete","2019","398727","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","1 - 4","Estimate - de jure","Final figure, complete","2019","1630588","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","2","Estimate - de jure","Final figure, complete","2019","406573","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","3","Estimate - de jure","Final figure, complete","2019","409310","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","4","Estimate - de jure","Final figure, complete","2019","415978","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","5","Estimate - de jure","Final figure, complete","2019","427203","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","5 - 9","Estimate - de jure","Final figure, complete","2019","2112519","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","6","Estimate - de jure","Final figure, complete","2019","430389","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","7","Estimate - de jure","Final figure, complete","2019","422781","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","8","Estimate - de jure","Final figure, complete","2019","416323","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","9","Estimate - de jure","Final figure, complete","2019","415823","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","10","Estimate - de jure","Final figure, complete","2019","410969","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","10 - 14","Estimate - de jure","Final figure, complete","2019","1944627","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","11","Estimate - de jure","Final figure, complete","2019","399829","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","12","Estimate - de jure","Final figure, complete","2019","387775","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","13","Estimate - de jure","Final figure, complete","2019","377039","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","14","Estimate - de jure","Final figure, complete","2019","369015","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","15","Estimate - de jure","Final figure, complete","2019","361504","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","15 - 19","Estimate - de jure","Final figure, complete","2019","1888733","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","16","Estimate - de jure","Final figure, complete","2019","363778","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","17","Estimate - de jure","Final figure, complete","2019","375095","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","18","Estimate - de jure","Final figure, complete","2019","388073","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","19","Estimate - de jure","Final figure, complete","2019","400283","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","20","Estimate - de jure","Final figure, complete","2019","413480","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","20 - 24","Estimate - de jure","Final figure, complete","2019","2153737","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","21","Estimate - de jure","Final figure, complete","2019","425493","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","22","Estimate - de jure","Final figure, complete","2019","429678","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","23","Estimate - de jure","Final figure, complete","2019","438590","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","24","Estimate - de jure","Final figure, complete","2019","446496","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","25","Estimate - de jure","Final figure, complete","2019","452704","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","25 - 29","Estimate - de jure","Final figure, complete","2019","2301315","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","26","Estimate - de jure","Final figure, complete","2019","464906","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","27","Estimate - de jure","Final figure, complete","2019","468289","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","28","Estimate - de jure","Final figure, complete","2019","459592","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","29","Estimate - de jure","Final figure, complete","2019","455824","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","30","Estimate - de jure","Final figure, complete","2019","448689","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","30 - 34","Estimate - de jure","Final figure, complete","2019","2219685","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","31","Estimate - de jure","Final figure, complete","2019","445166","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","32","Estimate - de jure","Final figure, complete","2019","448488","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","33","Estimate - de jure","Final figure, complete","2019","441572","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","34","Estimate - de jure","Final figure, complete","2019","435770","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","35","Estimate - de jure","Final figure, complete","2019","435377","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","35 - 39","Estimate - de jure","Final figure, complete","2019","2148457","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","36","Estimate - de jure","Final figure, complete","2019","436608","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","37","Estimate - de jure","Final figure, complete","2019","438477","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","38","Estimate - de jure","Final figure, complete","2019","430353","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","39","Estimate - de jure","Final figure, complete","2019","407642","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","40","Estimate - de jure","Final figure, complete","2019","390493","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","40 - 44","Estimate - de jure","Final figure, complete","2019","1996585","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","41","Estimate - de jure","Final figure, complete","2019","390157","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","42","Estimate - de jure","Final figure, complete","2019","396397","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","43","Estimate - de jure","Final figure, complete","2019","403291","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","44","Estimate - de jure","Final figure, complete","2019","416247","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","45","Estimate - de jure","Final figure, complete","2019","434695","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","45 - 49","Estimate - de jure","Final figure, complete","2019","2239582","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","46","Estimate - de jure","Final figure, complete","2019","449430","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","47","Estimate - de jure","Final figure, complete","2019","449969","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","48","Estimate - de jure","Final figure, complete","2019","450131","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","49","Estimate - de jure","Final figure, complete","2019","455357","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","50","Estimate - de jure","Final figure, complete","2019","459567","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","50 - 54","Estimate - de jure","Final figure, complete","2019","2299522","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","51","Estimate - de jure","Final figure, complete","2019","461848","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","52","Estimate - de jure","Final figure, complete","2019","462097","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","53","Estimate - de jure","Final figure, complete","2019","461490","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","54","Estimate - de jure","Final figure, complete","2019","454520","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","55","Estimate - de jure","Final figure, complete","2019","445302","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","55 - 59","Estimate - de jure","Final figure, complete","2019","2090524","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","56","Estimate - de jure","Final figure, complete","2019","433054","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","57","Estimate - de jure","Final figure, complete","2019","416550","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","58","Estimate - de jure","Final figure, complete","2019","402576","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","59","Estimate - de jure","Final figure, complete","2019","393042","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","60","Estimate - de jure","Final figure, complete","2019","380658","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","60 - 64","Estimate - de jure","Final figure, complete","2019","1782067","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","61","Estimate - de jure","Final figure, complete","2019","366031","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","62","Estimate - de jure","Final figure, complete","2019","351470","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","63","Estimate - de jure","Final figure, complete","2019","343447","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","64","Estimate - de jure","Final figure, complete","2019","340461","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","65","Estimate - de jure","Final figure, complete","2019","331621","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","65 - 69","Estimate - de jure","Final figure, complete","2019","1665214","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","66","Estimate - de jure","Final figure, complete","2019","325941","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","67","Estimate - de jure","Final figure, complete","2019","328272","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","68","Estimate - de jure","Final figure, complete","2019","334133","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","69","Estimate - de jure","Final figure, complete","2019","345247","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","70","Estimate - de jure","Final figure, complete","2019","366355","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","70 - 74","Estimate - de jure","Final figure, complete","2019","1522470","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","71","Estimate - de jure","Final figure, complete","2019","334392","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","72","Estimate - de jure","Final figure, complete","2019","283673","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","73","Estimate - de jure","Final figure, complete","2019","275813","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","74","Estimate - de jure","Final figure, complete","2019","262237","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","75","Estimate - de jure","Final figure, complete","2019","235056","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","75 - 79","Estimate - de jure","Final figure, complete","2019","1018015","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","76","Estimate - de jure","Final figure, complete","2019","206865","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","77","Estimate - de jure","Final figure, complete","2019","195847","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","78","Estimate - de jure","Final figure, complete","2019","194234","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","79","Estimate - de jure","Final figure, complete","2019","186013","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","80","Estimate - de jure","Final figure, complete","2019","173461","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","80 - 84","Estimate - de jure","Final figure, complete","2019","723134","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","81","Estimate - de jure","Final figure, complete","2019","158962","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","82","Estimate - de jure","Final figure, complete","2019","145167","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","83","Estimate - de jure","Final figure, complete","2019","130064","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","84","Estimate - de jure","Final figure, complete","2019","115480","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","85","Estimate - de jure","Final figure, complete","2019","104010","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","85 - 89","Estimate - de jure","Final figure, complete","2019","398605","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","86","Estimate - de jure","Final figure, complete","2019","92894","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","87","Estimate - de jure","Final figure, complete","2019","79962","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","88","Estimate - de jure","Final figure, complete","2019","66955","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","89","Estimate - de jure","Final figure, complete","2019","54784","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","90","Estimate - de jure","Final figure, complete","2019","45252","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","90 - 94","Estimate - de jure","Final figure, complete","2019","148066","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","91","Estimate - de jure","Final figure, complete","2019","36561","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","92","Estimate - de jure","Final figure, complete","2019","28416","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","93","Estimate - de jure","Final figure, complete","2019","21638","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","94","Estimate - de jure","Final figure, complete","2019","16199","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","95","Estimate - de jure","Final figure, complete","2019","11964","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","95 - 99","Estimate - de jure","Final figure, complete","2019","30218","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","96","Estimate - de jure","Final figure, complete","2019","8489","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","97","Estimate - de jure","Final figure, complete","2019","5349","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","98","Estimate - de jure","Final figure, complete","2019","2826","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","99","Estimate - de jure","Final figure, complete","2019","1590","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Male","100 +","Estimate - de jure","Final figure, complete","2019","2503","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","Total","Estimate - de jure","Final figure, complete","2019","33563620","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","0","Estimate - de jure","Final figure, complete","2019","374641","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","0 - 4","Estimate - de jure","Final figure, complete","2019","1924376","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","1","Estimate - de jure","Final figure, complete","2019","379103","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","1 - 4","Estimate - de jure","Final figure, complete","2019","1549735","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","2","Estimate - de jure","Final figure, complete","2019","385855","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","3","Estimate - de jure","Final figure, complete","2019","388989","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","4","Estimate - de jure","Final figure, complete","2019","395788","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","5","Estimate - de jure","Final figure, complete","2019","406908","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","5 - 9","Estimate - de jure","Final figure, complete","2019","2014615","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","6","Estimate - de jure","Final figure, complete","2019","410473","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","7","Estimate - de jure","Final figure, complete","2019","403564","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","8","Estimate - de jure","Final figure, complete","2019","397343","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","9","Estimate - de jure","Final figure, complete","2019","396327","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","10","Estimate - de jure","Final figure, complete","2019","390684","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","10 - 14","Estimate - de jure","Final figure, complete","2019","1851034","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","11","Estimate - de jure","Final figure, complete","2019","380296","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","12","Estimate - de jure","Final figure, complete","2019","369664","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","13","Estimate - de jure","Final figure, complete","2019","359307","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","14","Estimate - de jure","Final figure, complete","2019","351083","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","15","Estimate - de jure","Final figure, complete","2019","343360","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","15 - 19","Estimate - de jure","Final figure, complete","2019","1790119","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","16","Estimate - de jure","Final figure, complete","2019","345865","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","17","Estimate - de jure","Final figure, complete","2019","355215","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","18","Estimate - de jure","Final figure, complete","2019","366682","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","19","Estimate - de jure","Final figure, complete","2019","378997","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","20","Estimate - de jure","Final figure, complete","2019","392363","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","20 - 24","Estimate - de jure","Final figure, complete","2019","2040934","1,2"
"United Kingdom of Great Britain and Northern Ireland","2018","Total","Female","21","Estimate - de jure","Final figure, complete","2019","400740","1,2"
